target_id,function,y,num_instructions,num_blocks,num_edges,num_calls,num_cond_jumps,has_loop,num_mem_reads,num_mem_writes,num_stack_writes,num_non_stack_writes,num_rip_relative_accesses,num_arg_based_mem_accesses,num_small_constants,num_power2_constants,has_page_constant_0xfff,has_page_size_0x1000,has_negative_one,num_cmp,num_test,num_and_or_xor,num_add_sub,num_lea,num_shifts,has_call_under_branch,has_write_under_branch,has_short_error_return,has_return_zero,has_return_negative,num_indirect_calls,num_indirect_jumps,has_jump_table_like_pattern,num_scaled_index_memory_accesses,region_max_num_instructions,region_max_num_successors,region_max_num_predecessors,region_max_num_calls,region_max_num_cond_jumps,region_max_num_mem_reads,region_max_num_mem_writes,region_max_num_stack_writes,region_max_num_non_stack_writes,region_max_num_rip_relative_accesses,region_max_num_arg_based_mem_accesses,region_max_num_small_constants,region_max_num_power2_constants,region_max_has_page_constant_0xfff,region_max_has_page_size_0x1000,region_max_has_negative_one,region_max_num_cmp,region_max_num_test,region_max_num_and_or_xor,region_max_num_add_sub,region_max_num_lea,region_max_num_shifts,region_max_has_call,region_max_has_mem_write,region_max_has_return_zero,region_max_has_return_negative,region_max_num_indirect_calls,region_max_num_indirect_jumps,region_max_num_scaled_index_memory_accesses,branch_region_max_num_instructions,branch_region_max_num_successors,branch_region_max_num_predecessors,branch_region_max_num_calls,branch_region_max_num_cond_jumps,branch_region_max_num_mem_reads,branch_region_max_num_mem_writes,branch_region_max_num_stack_writes,branch_region_max_num_non_stack_writes,branch_region_max_num_rip_relative_accesses,branch_region_max_num_arg_based_mem_accesses,branch_region_max_num_small_constants,branch_region_max_num_power2_constants,branch_region_max_has_page_constant_0xfff,branch_region_max_has_page_size_0x1000,branch_region_max_has_negative_one,branch_region_max_num_cmp,branch_region_max_num_test,branch_region_max_num_and_or_xor,branch_region_max_num_add_sub,branch_region_max_num_lea,branch_region_max_num_shifts,branch_region_max_has_call,branch_region_max_has_mem_write,branch_region_max_has_return_zero,branch_region_max_has_return_negative,branch_region_max_num_indirect_calls,branch_region_max_num_indirect_jumps,branch_region_max_num_scaled_index_memory_accesses,loop_region_max_num_instructions,loop_region_max_num_successors,loop_region_max_num_predecessors,loop_region_max_num_calls,loop_region_max_num_cond_jumps,loop_region_max_num_mem_reads,loop_region_max_num_mem_writes,loop_region_max_num_stack_writes,loop_region_max_num_non_stack_writes,loop_region_max_num_rip_relative_accesses,loop_region_max_num_arg_based_mem_accesses,loop_region_max_num_small_constants,loop_region_max_num_power2_constants,loop_region_max_has_page_constant_0xfff,loop_region_max_has_page_size_0x1000,loop_region_max_has_negative_one,loop_region_max_num_cmp,loop_region_max_num_test,loop_region_max_num_and_or_xor,loop_region_max_num_add_sub,loop_region_max_num_lea,loop_region_max_num_shifts,loop_region_max_has_call,loop_region_max_has_mem_write,loop_region_max_has_return_zero,loop_region_max_has_return_negative,loop_region_max_num_indirect_calls,loop_region_max_num_indirect_jumps,loop_region_max_num_scaled_index_memory_accesses,num_block_regions,has_block_region,num_branch_regions,has_branch_region,num_loop_regions,has_loop_region,eff_privilege_identity,eff_capability,eff_exec,eff_file_mutation,eff_mount,eff_rlimit,eff_total,eff_ncats,reach_privilege_identity,reach_capability,reach_exec,reach_file_mutation,reach_mount,reach_rlimit,reach_any,reach_ncats,reach_dist,reach_neff_callees,s_count,s_path,s_syspath,s_shell,s_cred,s_cap,s_fmt,p_nparam,p_nptr
cherry_http_4b877df,serve_static,1,92,19,21,15,3,0,15,10,10,0,6,0,15,11,0,1,0,3,0,2,4,10,0,1,0,0,0,0,0,0,0,0,16,2,2,1,1,3,5,5,0,2,0,3,3,0,1,0,1,0,2,3,2,0,1,1,1,1,0,0,0,17,2,2,3,1,4,1,1,0,2,0,7,3,0,0,0,1,0,0,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,6,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
dnsmasq_2_90,check_tftp_fileperm,1,200,52,69,19,18,1,68,22,12,10,7,3,39,20,0,0,0,13,4,3,4,7,0,1,1,0,0,0,0,0,0,0,20,2,5,1,1,11,6,6,5,2,1,5,5,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,56,9,3,5,8,17,7,1,6,2,1,13,8,0,0,0,6,2,2,1,2,0,1,1,1,1,0,0,0,37,2,1,2,4,20,2,1,1,0,0,5,3,0,0,0,3,1,0,1,1,0,1,1,0,0,0,0,0,52,1,36,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0
dnsmasq_2_90,log_reopen,1,58,13,18,5,6,0,13,4,2,2,11,0,17,11,0,0,0,5,2,1,1,1,0,1,0,1,1,1,0,0,0,0,8,2,6,1,1,2,1,1,1,2,0,5,4,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,38,5,6,4,4,9,3,1,2,7,0,15,9,0,0,0,3,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,12,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
dnsmasq_2_90,log_start,1,137,38,54,13,17,0,41,17,5,12,30,0,25,15,0,0,0,2,14,4,2,4,0,1,1,0,0,0,0,0,0,0,19,2,6,1,1,4,5,4,3,4,0,4,2,0,0,0,1,1,2,1,1,0,1,1,1,1,0,0,0,33,9,6,3,8,9,5,1,5,8,0,7,3,0,0,0,1,7,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,34,1,0,0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
dnsmasq_2_90,lease_init,1,171,37,50,17,14,0,49,15,5,10,29,0,34,15,0,0,0,8,6,1,2,10,7,1,1,0,0,0,0,0,0,0,14,2,4,1,1,4,2,1,2,3,0,2,2,0,0,0,1,1,1,1,2,1,1,1,1,1,0,0,0,30,6,4,3,5,11,5,2,4,9,0,5,3,0,0,0,4,1,0,1,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,28,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
dnsmasq_2_90,answer_auth,1,2820,616,883,138,268,1,1028,254,214,40,125,15,760,390,0,0,0,142,126,59,104,144,8,1,1,0,0,0,0,0,0,0,40,2,10,1,1,19,20,20,2,9,1,17,9,0,0,0,1,1,2,4,4,2,1,1,1,0,0,0,0,97,9,7,6,10,38,12,12,3,10,2,22,14,0,0,0,4,8,6,5,4,2,1,1,1,0,0,0,0,1542,5,2,85,156,563,147,134,13,62,6,431,213,0,0,0,100,56,26,49,81,2,1,1,1,0,0,0,0,616,1,536,1,35,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,3.0
dnsmasq_2_90,dump_init,1,123,23,31,12,9,1,32,12,8,4,19,0,23,14,0,0,0,5,3,1,4,8,0,1,1,0,0,0,0,0,0,0,15,2,3,1,1,3,7,7,1,2,0,4,2,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,34,4,3,3,3,9,8,7,1,4,0,7,4,0,0,0,2,1,0,1,1,0,1,1,1,1,0,0,0,20,1,2,2,1,6,1,0,1,4,0,5,5,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,23,1,18,1,1,1,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
dnsmasq_2_90,one_file,1,178,50,70,17,21,1,53,23,18,5,14,0,53,22,0,0,0,18,2,1,2,11,0,1,1,0,0,0,0,0,0,0,13,2,5,1,1,7,5,5,4,3,0,5,2,0,0,0,1,1,1,1,2,0,1,1,1,1,0,0,0,23,5,4,4,4,8,5,2,4,5,0,9,6,0,0,0,3,1,0,0,2,0,1,1,1,1,0,0,0,17,2,1,0,3,9,1,1,0,0,0,7,4,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,50,1,42,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
dnsmasq_2_90,rand_init,1,39,9,11,5,3,0,4,1,1,0,4,0,15,11,0,0,0,1,2,0,1,5,0,1,0,0,0,0,0,0,0,0,9,2,3,1,1,1,1,1,0,1,0,5,3,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,16,3,3,2,2,2,0,0,0,2,0,4,5,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,6,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
dnsmasq_2_90,main,1,2087,559,802,228,243,1,681,138,100,38,282,2,411,233,0,1,0,75,168,59,22,71,10,1,1,1,0,0,0,0,0,0,20,2,6,1,1,8,13,13,2,4,1,13,4,0,1,0,1,1,2,2,2,3,1,1,1,1,0,0,0,55,8,6,9,7,18,4,4,3,11,1,11,7,0,1,0,3,6,2,4,7,4,1,1,1,1,0,0,0,326,2,4,53,50,97,5,4,2,40,0,44,26,0,0,0,9,41,4,2,1,1,1,1,1,1,0,0,0,559,1,486,1,20,1,3.0,4.0,0.0,5.0,0.0,0.0,12.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,59.0,49.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0
dnsmasq_2_90,create_helper,1,1089,272,365,104,94,1,322,87,84,3,98,7,238,81,0,0,0,69,28,14,41,98,3,1,1,1,0,0,0,0,0,0,17,2,8,1,1,5,7,7,1,2,1,5,3,0,0,0,1,1,1,2,3,1,1,1,1,1,0,0,0,64,9,8,9,8,18,12,12,2,7,2,21,9,0,0,0,11,3,3,4,14,3,1,1,1,1,0,0,0,951,8,7,81,82,291,77,74,3,94,7,198,66,0,0,0,61,25,11,38,91,3,1,1,1,1,0,0,0,272,1,188,1,16,1,3.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,41.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0
dnsmasq_2_90,async_event,1,350,101,132,39,32,1,107,16,13,3,41,1,67,49,0,0,0,12,19,3,12,13,5,1,1,1,0,0,0,0,0,1,16,2,16,1,1,7,4,4,1,3,1,3,5,0,0,0,1,1,1,2,3,2,1,1,1,1,0,0,1,37,5,16,4,4,14,2,2,2,7,1,8,7,0,0,0,3,3,1,4,3,3,1,1,1,1,0,0,1,54,2,3,3,7,23,5,3,2,6,0,13,8,0,0,0,6,2,1,5,0,3,1,1,1,1,0,0,0,101,1,64,1,6,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
doas_6_8_2,main,1,504,125,174,57,50,1,119,37,35,2,43,1,117,63,0,1,0,34,16,5,9,54,1,1,1,0,0,0,0,0,0,2,16,2,6,1,1,7,10,10,1,2,1,7,3,0,1,0,1,1,1,2,3,1,1,1,1,1,0,0,1,44,10,4,3,11,18,11,11,1,4,1,11,6,0,1,0,11,1,2,2,4,1,1,1,1,1,0,0,1,48,3,1,5,10,13,4,4,0,4,0,10,5,0,1,0,9,1,1,2,4,0,1,1,1,1,0,0,1,125,1,100,1,3,1,3.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,2.0,29.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0
doas_6_8_2,readpassphrase,1,376,97,126,42,30,1,70,46,39,7,8,2,74,39,0,0,0,16,13,14,9,46,0,1,1,1,0,0,0,0,0,2,20,2,4,1,1,9,8,8,1,1,1,4,3,0,0,0,1,1,1,2,3,0,1,1,1,1,0,0,1,50,5,3,10,5,12,9,9,1,1,1,16,4,0,0,0,4,2,2,2,9,0,1,1,1,1,0,0,1,342,3,1,39,26,64,39,34,5,8,2,66,36,0,0,0,13,13,13,7,45,0,1,1,1,1,0,0,2,97,1,60,1,5,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0
doas_6_8_2,shadowauth,1,159,35,46,21,12,0,27,10,10,0,11,0,35,19,0,0,0,8,3,1,3,20,0,1,1,0,0,0,0,0,0,0,12,2,3,1,1,4,3,3,0,1,0,2,3,0,0,0,1,1,1,1,3,0,1,1,1,0,0,0,0,37,4,3,5,3,8,2,2,0,3,0,9,5,0,0,0,2,1,0,1,7,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,24,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
doas_6_8_2,checkconfig,1,71,15,18,9,4,0,14,7,7,0,5,0,18,18,0,0,0,1,3,2,3,7,0,1,0,0,0,0,0,0,0,0,19,2,2,1,1,7,7,7,0,1,0,4,7,0,0,0,1,1,1,1,2,0,1,1,1,0,0,0,0,25,3,2,2,2,9,0,0,0,2,0,8,9,0,0,0,1,2,1,2,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,8,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,3.0
dropbear_2022_83,fill_passwd,1,89,27,34,10,8,0,30,17,7,10,20,0,26,19,0,0,0,3,5,0,1,2,0,1,1,0,0,0,0,0,0,0,10,2,3,1,1,6,2,2,2,2,0,4,4,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,44,4,3,5,3,20,9,4,5,6,0,18,17,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,16,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
dropbear_2022_83,svr_pubkey_allows_local_tcpfwd,1,49,13,18,1,6,1,19,5,5,0,3,0,17,16,0,0,0,3,3,0,1,1,0,1,1,1,1,0,0,0,0,0,9,2,3,1,1,5,2,2,0,1,0,3,3,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,19,4,2,1,3,10,1,1,0,2,0,7,7,0,0,0,2,1,0,0,0,0,1,1,1,1,0,0,0,26,2,1,1,4,13,2,2,0,0,0,13,12,0,0,0,3,1,0,0,0,0,1,1,0,1,0,0,0,13,1,12,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
dropbear_2022_83,svr_auth_password,1,160,41,51,21,11,0,32,11,10,1,23,0,46,27,0,0,0,6,4,3,2,8,0,1,1,0,0,0,0,0,0,0,14,2,8,1,1,3,5,5,1,3,0,6,5,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,102,8,3,14,7,21,3,3,1,17,0,29,15,0,0,0,3,4,2,0,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,22,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
dropbear_2022_83,svr_pubkey_allows_tcpfwd,1,15,5,6,0,2,0,3,0,0,0,2,0,3,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2,2,0,1,2,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6,2,2,0,1,2,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dropbear_2022_83,checkpubkey,1,126,36,45,19,10,1,28,18,18,0,9,0,34,21,0,0,0,6,4,0,5,6,0,1,1,0,0,0,0,0,0,0,13,2,3,1,1,8,8,8,0,2,0,6,4,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,29,3,2,5,2,9,3,3,0,4,0,6,5,0,0,0,1,2,0,2,2,0,1,1,1,1,0,0,0,25,2,1,2,2,11,2,2,0,1,0,6,6,0,0,0,2,0,0,2,1,0,1,1,0,1,0,0,0,36,1,20,1,1,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0
dropbear_2022_83,svr_pubkey_allows_x11fwd,1,15,5,6,0,2,0,3,0,0,0,2,0,4,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2,2,0,1,2,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6,2,2,0,1,2,0,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dropbear_2022_83,svr_add_pubkey_options,1,363,94,121,41,28,1,88,38,24,14,35,0,106,60,0,0,0,11,16,1,10,22,0,1,1,1,0,0,0,0,0,0,14,2,10,1,1,4,5,5,3,3,0,6,4,0,0,0,1,1,1,2,1,0,1,1,1,1,0,0,0,153,13,6,18,12,28,14,8,9,26,0,50,27,0,0,0,2,11,0,4,15,0,1,1,1,1,0,0,0,319,5,2,36,27,82,30,17,13,33,0,97,56,0,0,0,11,16,0,8,20,0,1,1,1,1,0,0,0,94,1,56,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,18.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0
dropbear_2022_83,dropbear_ed25519_verify,1,92,22,25,13,4,0,9,6,6,0,0,0,8,8,0,0,0,1,2,1,2,19,0,1,0,1,0,0,0,0,0,0,14,2,4,1,1,2,6,6,0,0,0,2,2,0,0,0,1,1,1,1,3,0,1,1,1,1,0,0,0,70,3,2,12,2,7,0,0,0,0,0,5,5,0,0,0,0,2,0,0,18,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,8,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0
dropbear_2022_83,pty_setowner,1,159,40,52,22,13,0,45,8,8,0,6,0,27,10,0,0,0,7,5,3,2,8,0,1,1,0,0,0,0,0,0,0,14,2,4,1,1,4,3,3,0,1,0,3,2,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,35,5,4,5,4,9,2,2,0,1,0,4,2,0,0,0,2,2,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,26,1,0,0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
dropbear_2022_83,svr_pubkey_allows_pty,1,15,5,6,0,2,0,3,0,0,0,2,0,4,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2,2,0,1,2,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6,2,2,0,1,2,0,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dropbear_2022_83,process_file,1,88,28,38,6,11,1,24,15,15,0,0,0,20,9,0,1,0,11,0,2,5,3,0,1,1,0,0,0,0,0,0,0,17,2,3,1,1,2,8,8,0,0,0,4,3,0,1,0,1,0,2,2,1,0,1,1,1,1,0,0,0,10,3,2,1,2,4,2,2,0,0,0,3,2,0,1,0,2,0,0,1,1,0,1,1,1,0,0,0,0,46,4,2,3,8,17,4,4,0,0,0,9,5,0,1,0,9,0,0,2,2,0,1,1,0,0,0,0,0,28,1,22,1,2,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
dropbear_2022_83,buf_dss_verify,1,235,54,68,24,15,0,34,25,25,0,2,0,40,16,0,0,0,6,8,1,2,44,0,1,1,0,0,0,0,0,0,0,30,2,14,1,1,4,22,22,0,2,0,20,3,0,0,0,1,1,1,1,4,0,1,1,1,1,0,0,0,180,14,2,20,13,30,2,2,0,2,0,16,12,0,0,0,5,8,0,0,37,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1,30,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
dropbear_2022_83,buf_writefile,1,125,32,40,17,9,1,34,9,9,0,3,0,27,6,0,0,0,8,1,0,3,4,0,1,1,0,0,0,0,0,0,0,16,2,4,1,1,9,5,5,0,1,0,4,2,0,0,0,1,1,0,2,1,0,1,1,1,1,0,0,0,36,3,2,4,3,16,2,2,0,1,0,8,4,0,0,0,3,1,0,2,1,0,1,1,1,1,0,0,0,56,2,1,7,4,21,1,1,0,1,0,11,4,0,0,0,4,0,0,2,1,0,1,1,1,1,0,0,0,32,1,18,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0
dropbear_2022_83,crypto_verify_32,1,14,2,1,1,0,0,2,2,2,0,0,0,6,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,12,1,1,1,0,2,2,2,0,0,0,6,7,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
dropbear_2022_83,buf_ecdsa_verify,1,408,91,121,38,31,0,143,22,22,0,27,0,95,58,0,0,0,4,26,1,4,17,0,1,1,0,0,0,28,0,0,0,28,2,21,1,1,9,18,18,0,1,0,16,3,0,0,0,1,1,1,1,9,0,1,1,1,1,1,0,0,281,25,4,26,24,115,1,1,0,23,0,58,44,0,0,0,2,22,0,1,6,0,1,1,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1,62,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
dropbear_2022_83,fsync_parent_dir,1,34,8,8,6,1,0,7,5,5,0,0,0,13,7,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,8,2,2,1,1,1,1,1,0,0,0,5,2,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,7,1,2,2,0,2,1,1,0,0,0,3,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
